preset,level,op,library,mean_us,std_us,cv
large,4,add_cp,seal,264.323,10.801,0.04086288366884456
large,4,mul_cp,lattigo,522.637,212.47,0.40653455457612075
large,4,mul_cp,openfhe,641.561,5.316,0.008286039830974763
large,4,mul_cp,seal,1174.713,16.835,0.014331160036536585
large,4,mul_cc,lattigo,1125.51,331.578,0.29460244689074283
large,4,mul_cc,openfhe,3091.473,26.005,0.008411847685553132
large,4,mul_cc,seal,2398.238,35.121,0.014644501504854817
large,4,mul_cc_rlk,lattigo,19161.487,705.585,0.036823081632443244
large,4,mul_cc_rlk,openfhe,15587.002,3599.117,0.23090501945146347
large,4,mul_cc_rlk,seal,19870.138,241.945,0.012176312011522014
large,4,relin,lattigo,17603.647,172.436,0.009795470222732824
large,4,relin,openfhe,13177.479,4394.353,0.33347448324523987
large,4,relin,seal,17665.875,436.704,0.024720202084527375
large,4,rescale,lattigo,3402.302,31.226,0.009177903666399983
large,4,rescale,openfhe,2815.39,330.903,0.11753362766792524
large,4,rescale,seal,3847.444,30.663,0.00796970664160414
large,4,rot1,lattigo,17426.446,399.821,0.022943347140317656
large,4,rot1,openfhe,17200.724,5794.773,0.33689122620652484
large,4,rot1,seal,17863.516,125.072,0.0070015331808139
large,5,add_cc,lattigo,302.927,6.206,0.02048678394464673
large,5,add_cc,openfhe,797.775,8.741,0.010956723386919871
large,5,add_cc,seal,461.083,7.253,0.015730356573545327
large,5,add_cp,lattigo,247.472,5.672,0.02291976466024439
large,5,add_cp,openfhe,810.963,6.925,0.008539230519764773
large,5,add_cp,seal,320.846,9.627,0.030005049151306237
large,5,mul_cp,lattigo,580.859,12.758,0.021964022249805887
large,5,mul_cp,openfhe,893.131,28.157,0.03152617029304772
large,5,mul_cp,seal,1401.558,16.991,0.012122937473868367
large,5,mul_cc,lattigo,1247.554,16.845,0.01350242153846647
large,5,mul_cc,openfhe,3778.871,83.456,0.022084903136412967
large,5,mul_cc,seal,2857.139,11.365,0.00397775536996975
large,5,mul_cc_rlk,lattigo,21599.574,318.862,0.01476242077737274
large,5,mul_cc_rlk,openfhe,17222.707,4686.835,0.272131146398763
large,5,mul_cc_rlk,seal,26443.745,227.644,0.008608614248851667
large,5,relin,lattigo,20186.122,394.243,0.019530398161667704
large,5,relin,openfhe,13758.154,2613.885,0.1899880608982862
large,5,relin,seal,23710.694,216.372,0.00912550261076289
large,5,rescale,lattigo,4068.954,14.368,0.003531128638957334
large,5,rescale,openfhe,3305.392,32.278,0.009765256284277326
large,5,rescale,seal,4657.143,22.935,0.004924693100469536
large,5,rot1,lattigo,19777.419,287.492,0.014536376055945419
large,5,rot1,openfhe,13301.176,2954.496,0.2221229160489268
large,5,rot1,seal,23919.189,258.085,0.010789872516162652
large,6,add_cc,lattigo,369.43,7.277,0.019697913001109818
large,6,add_cc,openfhe,942.263,6.136,0.006511982323406522
large,6,add_cc,seal,544.426,11.687,0.02146664560472865
large,6,add_cp,lattigo,297.071,5.893,0.01983700866122913
large,6,add_cp,openfhe,988.105,4.611,0.0046665081140162224
large,6,add_cp,seal,378.202,11.792,0.031179105345820485
large,6,mul_cp,lattigo,693.983,9.707,0.01398737433049513
large,6,mul_cp,openfhe,1022.59,3.56,0.0034813561642496015
large,6,mul_cp,seal,1634.749,14.819,0.009065000192690131
large,6,mul_cc,lattigo,1496.475,22.011,0.01470856512805092
large,6,mul_cc,openfhe,7084.975,35.074,0.004950476183755059
large,6,mul_cc,seal,3337.371,21.87,0.006553062275665486
large,6,mul_cc_rlk,lattigo,30048.566,472.515,0.015725043251648016
large,6,mul_cc_rlk,openfhe,30499.776,6790.168,0.22263009407019904
large,6,mul_cc_rlk,seal,33809.747,236.833,0.007004873476278896
large,6,relin,lattigo,28001.321,368.976,0.013177092609309396
large,6,relin,openfhe,24278.996,5248.294,0.21616602268067428
large,6,relin,seal,30694.708,211.602,0.006893761621710166
large,6,rescale,lattigo,4744.78,23.012,0.004849961431299238
large,6,rescale,openfhe,3987.636,13.656,0.003424585393451158
large,6,rescale,seal,5457.515,8.05,0.0014750303022529486
large,6,rot1,lattigo,27517.216,205.153,0.007455441713289599
large,6,rot1,openfhe,22215.81,3775.943,0.16996647882746566
large,6,rot1,seal,31438.739,614.286,0.019539142457335835
large,7,add_cc,lattigo,413.117,6.43,0.015564597922622403
large,7,add_cc,openfhe,1066.071,10.178,0.009547206518139976
large,7,add_cc,seal,629.625,12.579,0.019978558665872545
large,7,add_cp,lattigo,333.91,6.38,0.019106944985175643
large,7,add_cp,openfhe,918.69,10.542,0.011475035104333344
large,7,add_cp,seal,432.605,8.826,0.020401983333525966
large,7,mul_cp,lattigo,785.63,14.392,0.018319056044193833
large,7,mul_cp,openfhe,1054.428,10.453,0.009913431737396956
large,7,mul_cp,seal,1869.929,22.386,0.011971577530483777
large,7,mul_cc,lattigo,1697.05,18.83,0.011095724934445066
large,7,mul_cc,openfhe,5463.711,198.757,0.036377656138840433
large,7,mul_cc,seal,3810.514,10.062,0.002640588644996449
large,7,mul_cc_rlk,lattigo,33147.118,266.197,0.008030773595460094
large,7,mul_cc_rlk,openfhe,36334.075,10345.644,0.28473668312733985
large,7,mul_cc_rlk,seal,41994.98,199.99,0.00476223586723937
large,7,relin,lattigo,31421.749,441.562,0.014052750532759969
large,7,relin,openfhe,23882.35,2771.721,0.11605729754400217
large,7,relin,seal,38521.561,342.674,0.008895641586279434
large,7,rescale,lattigo,5433.108,21.697,0.0039934785025440315
large,7,rescale,openfhe,4198.656,90.553,0.021567139579903662
large,7,rescale,seal,6280.762,64.966,0.010343649385217908
large,7,rot1,lattigo,30454.295,211.688,0.006951006417978154
large,7,rot1,openfhe,24469.958,6052.974,0.24736348137581604
large,7,rot1,seal,39504.354,772.621,0.019557869494587862
large,8,add_cc,lattigo,460.061,8.678,0.018862716031135006
large,8,add_cc,openfhe,1007.014,10.001,0.009931341570226432
large,8,add_cc,seal,702.78,12.463,0.01773385696804121
large,8,add_cp,lattigo,373.633,5.61,0.01501473370928157
large,8,add_cp,openfhe,962.04,36.213,0.037641885992266436
large,8,add_cp,seal,482.971,8.387,0.01736543187893269
large,8,mul_cp,lattigo,885.592,14.664,0.016558415161835247
large,8,mul_cp,openfhe,1102.661,28.618,0.025953579567972385
large,8,mul_cp,seal,2097.087,18.363,0.008756432136578025
large,8,mul_cc,lattigo,1953.526,21.002,0.010750816728315874
large,8,mul_cc,openfhe,6337.063,623.988,0.09846643468748852
large,8,mul_cc,seal,4293.667,15.245,0.003550578095599868
large,8,mul_cc_rlk,lattigo,43745.951,801.574,0.01832338723188347
large,8,mul_cc_rlk,openfhe,27623.714,4864.035,0.1760818621275908
large,8,mul_cc_rlk,seal,51493.931,642.978,0.01248648117386882
large,8,relin,lattigo,40324.954,272.948,0.006768711999026707
large,8,relin,openfhe,22574.486,3593.054,0.1591643769873653
large,8,relin,seal,47370.53,423.279,0.008935492172031852
large,8,rescale,lattigo,6103.509,29.966,0.004909634769113964
large,8,rescale,openfhe,3598.568,11.873,0.0032993679708150573
large,8,rescale,seal,7065.71,14.673,0.0020766490557919868
large,8,rot1,lattigo,39970.028,441.548,0.011046977500240932
large,8,rot1,openfhe,22014.609,3588.84,0.1630208376628447
large,8,rot1,seal,47567.497,302.314,0.0063554742012176925
large,9,add_cc,lattigo,512.864,11.062,0.021569070942784048
large,9,add_cc,openfhe,1247.302,12.612,0.010111424498637861
large,9,add_cc,seal,779.967,16.561,0.021232949599149707
large,9,add_cp,lattigo,415.332,7.696,0.018529754509645297
large,9,add_cp,openfhe,1144.71,14.838,0.012962234976544277
large,9,add_cp,seal,537.219,9.322,0.017352327449326993
large,9,mul_cp,lattigo,978.606,12.641,0.012917353868666246
large,9,mul_cp,openfhe,1254.263,11.144,0.0088848989406528
large,9,mul_cp,seal,2327.636,14.893,0.006398337197053148
large,9,mul_cc,lattigo,2154.587,39.04,0.018119481831088743
large,9,mul_cc,openfhe,6742.925,63.135,0.009363147298835445
large,9,mul_cc,seal,4763.531,13.259,0.00278343942760108
large,9,mul_cc_rlk,lattigo,47221.713,530.197,0.011227822252022072
large,9,mul_cc_rlk,openfhe,30209.288,6875.411,0.22759261985916385
large,9,mul_cc_rlk,seal,61476.656,645.191,0.010494894192032827
large,9,relin,lattigo,44123.716,236.043,0.005349572098596591
large,9,relin,openfhe,22849.678,4157.628,0.1819556494406617
large,9,relin,seal,56815.308,429.543,0.0075603391959082585
large,9,rescale,lattigo,6794.099,32.398,0.004768549884245138
large,9,rescale,openfhe,3596.137,29.187,0.00811620914331128
large,9,rescale,seal,7893.0,34.979,0.004431648295958444
large,9,rot1,lattigo,43628.144,399.627,0.009159844159311476
large,9,rot1,openfhe,22444.779,5896.571,0.26271459389286034
large,9,rot1,seal,57419.088,744.915,0.01297329905344369
large,10,add_cc,lattigo,574.689,9.032,0.015716326569675077
large,10,add_cc,openfhe,1321.148,11.195,0.008473691062621297
large,10,add_cc,seal,855.943,12.907,0.015079275138648252
large,10,add_cp,lattigo,464.335,8.415,0.018122691591200318
large,10,add_cp,openfhe,1251.36,170.985,0.13663933640199466
large,10,add_cp,seal,591.244,9.47,0.016017075860389283
large,10,mul_cp,lattigo,1109.445,15.13,0.013637449355308286
large,10,mul_cp,openfhe,1291.147,18.632,0.014430579941710745
large,10,mul_cp,seal,2564.78,25.403,0.009904553217040056
large,10,mul_cc,lattigo,2374.644,21.208,0.008931022923857218
large,10,mul_cc,openfhe,7625.16,354.601,0.04650407335714923
large,10,mul_cc,seal,5251.841,47.432,0.00903149962079964
large,10,mul_cc_rlk,lattigo,60080.524,968.214,0.016115272230315437
large,10,mul_cc_rlk,openfhe,30048.953,7133.182,0.2373853757899651
large,10,mul_cc_rlk,seal,72527.349,687.358,0.009477224929315973
large,10,relin,lattigo,55954.812,531.832,0.009504669589453719
large,10,relin,openfhe,27054.492,6540.575,0.24175560199023513
large,10,relin,seal,67176.639,275.919,0.00410736535955602
large,10,rescale,lattigo,7452.778,40.306,0.005408184706427589
large,10,rescale,openfhe,3352.807,227.871,0.06796424607798779
large,10,rescale,seal,8701.557,19.626,0.002255458419682822
large,10,rot1,lattigo,55284.665,306.25,0.005539510820948269
large,10,rot1,openfhe,25748.05,9634.142,0.37416977207982743
large,10,rot1,seal,68172.803,706.117,0.010357752196282731
large,11,add_cc,lattigo,625.469,12.15,0.01942542316245889
large,11,add_cc,openfhe,1447.094,15.817,0.010930181453312638
large,11,add_cc,seal,937.89,14.449,0.015405857829809466
large,11,add_cp,lattigo,521.659,9.218,0.01767054723487949
large,11,add_cp,openfhe,1373.767,144.239,0.10499524300700191
large,11,add_cp,seal,647.943,12.704,0.019606662931770234
large,11,mul_cp,lattigo,1204.021,16.038,0.013320365674685078
large,11,mul_cp,openfhe,1379.692,10.296,0.007462535116533255
large,11,mul_cp,seal,2791.261,15.985,0.005726802330559557
large,11,mul_cc,lattigo,2640.024,36.214,0.013717299539701154
large,11,mul_cc,openfhe,8272.301,99.685,0.012050456094380513
large,11,mul_cc,seal,5704.208,9.489,0.00166350876405629
large,11,mul_cc_rlk,lattigo,63537.975,557.758,0.008778340826883451
large,11,mul_cc_rlk,openfhe,37747.532,13001.788,0.34444074383459033
large,11,mul_cc_rlk,seal,84764.561,640.546,0.007556766559553113
large,11,relin,lattigo,59384.456,776.732,0.0130797190429765
large,11,relin,openfhe,31371.67,13770.327,0.43894147171636066
large,11,relin,seal,78570.263,374.127,0.004761687001098622
large,11,rescale,lattigo,8141.817,21.368,0.002624475593101638
large,11,rescale,openfhe,3821.362,16.233,0.004247961852344793
large,11,rescale,seal,9529.032,51.438,0.005398029936304129
large,11,rot1,lattigo,58544.226,620.348,0.010596228567442328
large,11,rot1,openfhe,30136.03,7702.22,0.25558177371073765
large,11,rot1,seal,80297.65,1205.068,0.015007512673160424
large,12,add_cc,lattigo,647.87,11.556,0.017836911726117892
large,12,add_cc,openfhe,1730.951,289.837,0.16744379245859645
large,12,add_cc,seal,1030.543,15.341,0.014886326916974838
large,12,add_cp,lattigo,530.363,8.304,0.015657200822832663
large,12,add_cp,openfhe,1470.134,29.37,0.019977770733824264
large,12,add_cp,seal,707.292,11.679,0.016512274986851257
large,12,mul_cp,lattigo,1296.802,18.153,0.013998281927387527
large,12,mul_cp,openfhe,1551.802,15.583,0.010041873898860808
large,12,mul_cp,seal,3019.488,13.146,0.0043537182462722165
large,12,mul_cc,lattigo,2879.298,38.373,0.013327206840000584
large,12,mul_cc,openfhe,9194.539,120.422,0.013097122106937606
large,12,mul_cc,seal,6194.198,20.899,0.0033739638287313386
large,12,mul_cc_rlk,lattigo,78217.877,854.771,0.010928077222039662
large,12,mul_cc_rlk,openfhe,39660.493,6980.034,0.1759946352658803
large,12,mul_cc_rlk,seal,96986.812,1288.198,0.013282197583729219
large,12,relin,lattigo,73844.116,868.802,0.011765351758019557
large,12,relin,openfhe,35239.056,8680.602,0.246334691826024
large,12,relin,seal,91158.331,822.167,0.009019109838682763
large,12,rescale,lattigo,8845.532,61.373,0.006938305123988021
large,12,rescale,openfhe,3353.36,208.363,0.0621355893790109
large,12,rescale,seal,10342.288,23.875,0.0023084833839475366
large,12,rot1,lattigo,73358.184,606.679,0.008270092945594183
large,12,rot1,openfhe,41435.624,20168.766,0.48674942122266573
large,12,rot1,seal,92164.406,1217.451,0.013209557277459153
large,13,add_cc,lattigo,733.246,12.028,0.016403771721905065
large,13,add_cc,openfhe,1817.318,10.074,0.005543333637811324
large,13,add_cc,seal,1100.12,29.657,0.02695796822164855
large,13,add_cp,lattigo,591.579,6.828,0.011541991855694676
large,13,add_cp,openfhe,1666.276,45.114,0.02707474632053753
large,13,add_cp,seal,760.33,14.569,0.019161416753251878
large,13,mul_cp,lattigo,1416.748,15.882,0.011210179933199128
large,13,mul_cp,openfhe,1671.086,14.706,0.008800265216751263
large,13,mul_cp,seal,3253.68,13.686,0.00420631408128642
large,13,mul_cc,lattigo,3159.671,51.646,0.016345372666964376
large,13,mul_cc,openfhe,10342.936,661.107,0.06391869774694535
large,13,mul_cc,seal,6685.466,23.022,0.0034435894221883706
large,13,mul_cc_rlk,lattigo,81611.098,815.423,0.00999157001906775
large,13,mul_cc_rlk,openfhe,45864.685,9353.424,0.20393520635757123
large,13,mul_cc_rlk,seal,111204.478,1546.213,0.013904233244995763
large,13,relin,lattigo,76089.243,572.034,0.007517935222459763
large,13,relin,openfhe,37667.478,9336.412,0.24786400618591983
large,13,relin,seal,103779.737,998.009,0.009616607527151471
large,13,rescale,lattigo,9564.407,98.03,0.01024945927123344
large,13,rescale,openfhe,3997.838,38.168,0.009547160240109778
large,13,rescale,seal,11112.177,27.844,0.0025057196263162476
large,13,rot1,lattigo,75529.238,417.625,0.005529315680372679
large,13,rot1,openfhe,42957.927,13558.24,0.3156167195870508
large,13,rot1,seal,105478.417,1224.747,0.011611351732743582
large,14,add_cc,lattigo,793.504,14.807,0.018660271403798848
large,14,add_cc,openfhe,1653.969,137.647,0.0832222369343077
large,14,add_cc,seal,1209.101,36.593,0.030264634633500428
large,14,add_cp,lattigo,627.746,9.307,0.014826060221809458
large,14,add_cp,openfhe,1592.194,106.625,0.06696734191938922
large,14,add_cp,seal,816.366,18.215,0.022312296200478705
large,14,mul_cp,lattigo,1526.992,17.691,0.011585522386495803
large,14,mul_cp,openfhe,1497.71,33.17,0.022147144640818316
large,14,mul_cp,seal,3488.536,14.169,0.004061589159464027
large,14,mul_cc,lattigo,3506.701,98.744,0.02815865966331318
large,14,mul_cc,openfhe,12303.349,1285.19,0.10445855026952418
large,14,mul_cc,seal,7160.968,23.842,0.0033294381429996613
large,14,mul_cc_rlk,lattigo,98169.978,478.662,0.004875849111425898
large,14,mul_cc_rlk,openfhe,53360.787,9542.044,0.1788212756307361
large,14,mul_cc_rlk,seal,125849.485,1411.013,0.011211909210434988
large,14,relin,lattigo,92446.071,528.554,0.005717430652082553
large,14,relin,openfhe,37608.445,7347.957,0.1953805056284566
large,14,relin,seal,118137.831,1024.453,0.008671676052694754
large,14,rescale,lattigo,10209.454,203.019,0.019885392499931927
large,14,rescale,openfhe,3479.147,48.285,0.013878401803660494
large,14,rescale,seal,12061.406,112.811,0.00935305552271435
large,14,rot1,lattigo,92433.673,902.909,0.009768182640540532
large,14,rot1,openfhe,43281.568,10098.06,0.23331086341419052
large,14,rot1,seal,119923.812,947.234,0.007898631507810975
large,15,add_cc,lattigo,846.084,24.722,0.029219321013043625
large,15,add_cc,openfhe,1988.6,183.67,0.09236146032384591
large,15,add_cc,seal,2094.558,17.063,0.008146348776209586
large,15,add_cp,lattigo,671.791,10.437,0.015536081906426252
large,15,add_cp,openfhe,1937.94,310.514,0.16022890285560956
large,15,add_cp,seal,1270.78,9.772,0.007689765340971687
large,15,mul_cp,lattigo,1638.883,15.322,0.009349050542351101
large,15,mul_cp,openfhe,1796.47,19.897,0.011075609389525011
large,15,mul_cp,seal,3912.978,198.257,0.05066652559763945
large,15,mul_cc,lattigo,3741.944,42.933,0.011473448025945873
large,15,mul_cc,openfhe,13469.381,2295.634,0.17043351880832536
large,15,mul_cc,seal,7659.231,32.371,0.004226403407861704
large,15,mul_cc_rlk,lattigo,102812.252,887.491,0.008632152129106169
large,15,mul_cc_rlk,openfhe,50638.58,11142.325,0.22003628458775898
large,15,mul_cc_rlk,seal,140387.703,1474.331,0.010501852858152397
large,15,relin,lattigo,96760.186,1110.639,0.011478264417557029
large,15,relin,openfhe,48289.903,23108.295,0.47853264480568536
large,15,relin,seal,133728.023,1263.907,0.009451324947800956
large,15,rescale,lattigo,10920.735,48.112,0.004405564277495974
large,15,rescale,openfhe,3296.215,99.928,0.030315983635776183
large,15,rescale,seal,13775.072,111.842,0.008119159014196077
large,15,rot1,lattigo,95063.165,540.954,0.005690469068645042
large,15,rot1,openfhe,38782.111,8260.598,0.2130002154859492
large,15,rot1,seal,136136.643,1343.072,0.00986561715055659
