library,logN,q0,delta,depth,dnum,PCount,logP,maxDigitBits,level,path,rep,bits
lattigo,15,60,42,12,3,5,300,228,12,rot1,6,30.0693
lattigo,15,60,42,12,3,5,300,228,12,enc_dec,7,33.6265
lattigo,15,60,42,12,3,5,300,228,12,rot1,7,30.0787
lattigo,15,60,42,12,3,5,300,228,12,enc_dec,8,33.6333
lattigo,15,60,42,12,3,5,300,228,12,rot1,8,30.0909
lattigo,15,60,42,12,3,5,300,228,12,enc_dec,9,33.6204
lattigo,15,60,42,12,3,5,300,228,12,rot1,9,30.0829
lattigo,15,60,42,12,3,5,300,228,12,enc_dec,10,33.6253
lattigo,15,60,42,12,3,5,300,228,12,rot1,10,30.0816
lattigo,15,60,42,12,3,5,300,228,12,enc_dec,11,33.6233
lattigo,15,60,42,12,3,5,300,228,12,rot1,11,30.0674
lattigo,15,60,41,12,3,5,300,224,12,enc_dec,0,32.6212
lattigo,15,60,41,12,3,5,300,224,12,rot1,0,29.0855
lattigo,15,60,41,12,3,5,300,224,12,enc_dec,1,32.6279
lattigo,15,60,41,12,3,5,300,224,12,rot1,1,29.0742
lattigo,15,60,41,12,3,5,300,224,12,enc_dec,2,32.6225
lattigo,15,60,41,12,3,5,300,224,12,rot1,2,29.0916
lattigo,15,60,41,12,3,5,300,224,12,enc_dec,3,32.6367
lattigo,15,60,41,12,3,5,300,224,12,rot1,3,29.0759
lattigo,15,60,41,12,3,5,300,224,12,enc_dec,4,32.6417
lattigo,15,60,41,12,3,5,300,224,12,rot1,4,29.0643
lattigo,15,60,41,12,3,5,300,224,12,enc_dec,5,32.6275
lattigo,15,60,41,12,3,5,300,224,12,rot1,5,29.0652
lattigo,15,60,41,12,3,5,300,224,12,enc_dec,6,32.6284
lattigo,15,60,41,12,3,5,300,224,12,rot1,6,29.0568
lattigo,15,60,41,12,3,5,300,224,12,enc_dec,7,32.6274
lattigo,15,60,41,12,3,5,300,224,12,rot1,7,29.0876
lattigo,15,60,41,12,3,5,300,224,12,enc_dec,8,32.6436
lattigo,15,60,41,12,3,5,300,224,12,rot1,8,29.0815
lattigo,15,60,41,12,3,5,300,224,12,enc_dec,9,32.6288
lattigo,15,60,41,12,3,5,300,224,12,rot1,9,29.0687
lattigo,15,60,41,12,3,5,300,224,12,enc_dec,10,32.6127
lattigo,15,60,41,12,3,5,300,224,12,rot1,10,29.0798
lattigo,15,60,41,12,3,5,300,224,12,enc_dec,11,32.6443
lattigo,15,60,41,12,3,5,300,224,12,rot1,11,29.0790
lattigo,15,60,40,12,3,5,300,220,12,enc_dec,0,31.6403
lattigo,15,60,40,12,3,5,300,220,12,rot1,0,28.0712
lattigo,15,60,40,12,3,5,300,220,12,enc_dec,1,31.6325
lattigo,15,60,40,12,3,5,300,220,12,rot1,1,28.0746
lattigo,15,60,40,12,3,5,300,220,12,enc_dec,2,31.6423
lattigo,15,60,40,12,3,5,300,220,12,rot1,2,28.0876
lattigo,15,60,40,12,3,5,300,220,12,enc_dec,3,31.6303
lattigo,15,60,40,12,3,5,300,220,12,rot1,3,28.0713
lattigo,15,60,40,12,3,5,300,220,12,enc_dec,4,31.6316
lattigo,15,60,40,12,3,5,300,220,12,rot1,4,28.0621
lattigo,15,60,40,12,3,5,300,220,12,enc_dec,5,31.6232
lattigo,15,60,40,12,3,5,300,220,12,rot1,5,28.0743
lattigo,15,60,40,12,3,5,300,220,12,enc_dec,6,31.6294
lattigo,15,60,40,12,3,5,300,220,12,rot1,6,28.0745
lattigo,15,60,40,12,3,5,300,220,12,enc_dec,7,31.6350
lattigo,15,60,40,12,3,5,300,220,12,rot1,7,28.0876
lattigo,15,60,40,12,3,5,300,220,12,enc_dec,8,31.6320
lattigo,15,60,40,12,3,5,300,220,12,rot1,8,28.0819
lattigo,15,60,40,12,3,5,300,220,12,enc_dec,9,31.6220
lattigo,15,60,40,12,3,5,300,220,12,rot1,9,28.0813
lattigo,15,60,40,12,3,5,300,220,12,enc_dec,10,31.6278
lattigo,15,60,40,12,3,5,300,220,12,rot1,10,28.0808
lattigo,15,60,40,12,3,5,300,220,12,enc_dec,11,31.6330
lattigo,15,60,40,12,3,5,300,220,12,rot1,11,28.0700
lattigo,15,60,46,11,3,5,300,244,11,enc_dec,0,37.6336
lattigo,15,60,46,11,3,5,300,244,11,rot1,0,34.0849
lattigo,15,60,46,11,3,5,300,244,11,enc_dec,1,37.6323
lattigo,15,60,46,11,3,5,300,244,11,rot1,1,34.0683
lattigo,15,60,46,11,3,5,300,244,11,enc_dec,2,37.6268
lattigo,15,60,46,11,3,5,300,244,11,rot1,2,34.0845
lattigo,15,60,46,11,3,5,300,244,11,enc_dec,3,37.6178
lattigo,15,60,46,11,3,5,300,244,11,rot1,3,34.0720
lattigo,15,60,46,11,3,5,300,244,11,enc_dec,4,37.6364
lattigo,15,60,46,11,3,5,300,244,11,rot1,4,34.0717
lattigo,15,60,46,11,3,5,300,244,11,enc_dec,5,37.6274
lattigo,15,60,46,11,3,5,300,244,11,rot1,5,34.0729
lattigo,15,60,46,11,3,5,300,244,11,enc_dec,6,37.6296
lattigo,15,60,46,11,3,5,300,244,11,rot1,6,34.0765
lattigo,15,60,46,11,3,5,300,244,11,enc_dec,7,37.6185
lattigo,15,60,46,11,3,5,300,244,11,rot1,7,34.0760
lattigo,15,60,46,11,3,5,300,244,11,enc_dec,8,37.6277
lattigo,15,60,46,11,3,5,300,244,11,rot1,8,34.0579
lattigo,15,60,46,11,3,5,300,244,11,enc_dec,9,37.6385
lattigo,15,60,46,11,3,5,300,244,11,rot1,9,34.0656
lattigo,15,60,46,11,3,5,300,244,11,enc_dec,10,37.6301
lattigo,15,60,46,11,3,5,300,244,11,rot1,10,34.0752
lattigo,15,60,46,11,3,5,300,244,11,enc_dec,11,37.6272
lattigo,15,60,46,11,3,5,300,244,11,rot1,11,34.0565
lattigo,15,60,45,11,3,5,300,240,11,enc_dec,0,36.6431
lattigo,15,60,45,11,3,5,300,240,11,rot1,0,33.0615
lattigo,15,60,45,11,3,5,300,240,11,enc_dec,1,36.6369
lattigo,15,60,45,11,3,5,300,240,11,rot1,1,33.0742
lattigo,15,60,45,11,3,5,300,240,11,enc_dec,2,36.6217
lattigo,15,60,45,11,3,5,300,240,11,rot1,2,33.0626
lattigo,15,60,45,11,3,5,300,240,11,enc_dec,3,36.6320
lattigo,15,60,45,11,3,5,300,240,11,rot1,3,33.0826
lattigo,15,60,45,11,3,5,300,240,11,enc_dec,4,36.6288
lattigo,15,60,45,11,3,5,300,240,11,rot1,4,33.0745
lattigo,15,60,45,11,3,5,300,240,11,enc_dec,5,36.6226
lattigo,15,60,45,11,3,5,300,240,11,rot1,5,33.0754
lattigo,15,60,45,11,3,5,300,240,11,enc_dec,6,36.6326
lattigo,15,60,45,11,3,5,300,240,11,rot1,6,33.0802
lattigo,15,60,45,11,3,5,300,240,11,enc_dec,7,36.6450
lattigo,15,60,45,11,3,5,300,240,11,rot1,7,33.0816
lattigo,15,60,45,11,3,5,300,240,11,enc_dec,8,36.6166
lattigo,15,60,45,11,3,5,300,240,11,rot1,8,33.0779
lattigo,15,60,45,11,3,5,300,240,11,enc_dec,9,36.6297
lattigo,15,60,45,11,3,5,300,240,11,rot1,9,33.0632
lattigo,15,60,45,11,3,5,300,240,11,enc_dec,10,36.6202
lattigo,15,60,45,11,3,5,300,240,11,rot1,10,33.0798
lattigo,15,60,45,11,3,5,300,240,11,enc_dec,11,36.6333
lattigo,15,60,45,11,3,5,300,240,11,rot1,11,33.0779
lattigo,15,60,44,11,3,5,300,236,11,enc_dec,0,35.6403
lattigo,15,60,44,11,3,5,300,236,11,rot1,0,32.0791
lattigo,15,60,44,11,3,5,300,236,11,enc_dec,1,35.6265
lattigo,15,60,44,11,3,5,300,236,11,rot1,1,32.0699
lattigo,15,60,44,11,3,5,300,236,11,enc_dec,2,35.6318
lattigo,15,60,44,11,3,5,300,236,11,rot1,2,32.0781
lattigo,15,60,44,11,3,5,300,236,11,enc_dec,3,35.6345
lattigo,15,60,44,11,3,5,300,236,11,rot1,3,32.0880
lattigo,15,60,44,11,3,5,300,236,11,enc_dec,4,35.6244
lattigo,15,60,44,11,3,5,300,236,11,rot1,4,32.0734
lattigo,15,60,44,11,3,5,300,236,11,enc_dec,5,35.6223
lattigo,15,60,44,11,3,5,300,236,11,rot1,5,32.0752
lattigo,15,60,44,11,3,5,300,236,11,enc_dec,6,35.6157
lattigo,15,60,44,11,3,5,300,236,11,rot1,6,32.0766
lattigo,15,60,44,11,3,5,300,236,11,enc_dec,7,35.6131
lattigo,15,60,44,11,3,5,300,236,11,rot1,7,32.0773
lattigo,15,60,44,11,3,5,300,236,11,enc_dec,8,35.6241
lattigo,15,60,44,11,3,5,300,236,11,rot1,8,32.0779
lattigo,15,60,44,11,3,5,300,236,11,enc_dec,9,35.6142
lattigo,15,60,44,11,3,5,300,236,11,rot1,9,32.0827
lattigo,15,60,44,11,3,5,300,236,11,enc_dec,10,35.6213
lattigo,15,60,44,11,3,5,300,236,11,rot1,10,32.0773
lattigo,15,60,44,11,3,5,300,236,11,enc_dec,11,35.6352
lattigo,15,60,44,11,3,5,300,236,11,rot1,11,32.0771
lattigo,15,60,51,10,3,5,300,264,10,enc_dec,0,42.6251
lattigo,15,60,51,10,3,5,300,264,10,rot1,0,39.0630
lattigo,15,60,51,10,3,5,300,264,10,enc_dec,1,42.6318
lattigo,15,60,51,10,3,5,300,264,10,rot1,1,39.0692
lattigo,15,60,51,10,3,5,300,264,10,enc_dec,2,42.6393
lattigo,15,60,51,10,3,5,300,264,10,rot1,2,39.0736
lattigo,15,60,51,10,3,5,300,264,10,enc_dec,3,42.6189
lattigo,15,60,51,10,3,5,300,264,10,rot1,3,39.0720
lattigo,15,60,51,10,3,5,300,264,10,enc_dec,4,42.6236
lattigo,15,60,51,10,3,5,300,264,10,rot1,4,39.0756
lattigo,15,60,51,10,3,5,300,264,10,enc_dec,5,42.6344
lattigo,15,60,51,10,3,5,300,264,10,rot1,5,39.0705
lattigo,15,60,51,10,3,5,300,264,10,enc_dec,6,42.6420
lattigo,15,60,51,10,3,5,300,264,10,rot1,6,39.0844
lattigo,15,60,51,10,3,5,300,264,10,enc_dec,7,42.6182
lattigo,15,60,51,10,3,5,300,264,10,rot1,7,39.0958
lattigo,15,60,51,10,3,5,300,264,10,enc_dec,8,42.6359
lattigo,15,60,51,10,3,5,300,264,10,rot1,8,39.0833
lattigo,15,60,51,10,3,5,300,264,10,enc_dec,9,42.6393
lattigo,15,60,51,10,3,5,300,264,10,rot1,9,39.0916
lattigo,15,60,51,10,3,5,300,264,10,enc_dec,10,42.6309
lattigo,15,60,51,10,3,5,300,264,10,rot1,10,39.0901
lattigo,15,60,51,10,3,5,300,264,10,enc_dec,11,42.6278
lattigo,15,60,51,10,3,5,300,264,10,rot1,11,39.0940
lattigo,15,60,50,10,3,5,300,260,10,enc_dec,0,41.6366
lattigo,15,60,50,10,3,5,300,260,10,rot1,0,38.0746
lattigo,15,60,50,10,3,5,300,260,10,enc_dec,1,41.6402
lattigo,15,60,50,10,3,5,300,260,10,rot1,1,38.0660
lattigo,15,60,50,10,3,5,300,260,10,enc_dec,2,41.6202
lattigo,15,60,50,10,3,5,300,260,10,rot1,2,38.0744
lattigo,15,60,50,10,3,5,300,260,10,enc_dec,3,41.6401
lattigo,15,60,50,10,3,5,300,260,10,rot1,3,38.0803
lattigo,15,60,50,10,3,5,300,260,10,enc_dec,4,41.6412
lattigo,15,60,50,10,3,5,300,260,10,rot1,4,38.0684
lattigo,15,60,50,10,3,5,300,260,10,enc_dec,5,41.6149
lattigo,15,60,50,10,3,5,300,260,10,rot1,5,38.0755
lattigo,15,60,50,10,3,5,300,260,10,enc_dec,6,41.6279
lattigo,15,60,50,10,3,5,300,260,10,rot1,6,38.0963
lattigo,15,60,50,10,3,5,300,260,10,enc_dec,7,41.6288
lattigo,15,60,50,10,3,5,300,260,10,rot1,7,38.0650
lattigo,15,60,50,10,3,5,300,260,10,enc_dec,8,41.6291
lattigo,15,60,50,10,3,5,300,260,10,rot1,8,38.0924
lattigo,15,60,50,10,3,5,300,260,10,enc_dec,9,41.6274
lattigo,15,60,50,10,3,5,300,260,10,rot1,9,38.0877
lattigo,15,60,50,10,3,5,300,260,10,enc_dec,10,41.6368
lattigo,15,60,50,10,3,5,300,260,10,rot1,10,38.0727
lattigo,15,60,50,10,3,5,300,260,10,enc_dec,11,41.6289
lattigo,15,60,50,10,3,5,300,260,10,rot1,11,38.0676
lattigo,15,60,49,10,3,5,300,256,10,enc_dec,0,40.6389
lattigo,15,60,49,10,3,5,300,256,10,rot1,0,37.0612
lattigo,15,60,49,10,3,5,300,256,10,enc_dec,1,40.6446
lattigo,15,60,49,10,3,5,300,256,10,rot1,1,37.0664
lattigo,15,60,49,10,3,5,300,256,10,enc_dec,2,40.6442
lattigo,15,60,49,10,3,5,300,256,10,rot1,2,37.0820
lattigo,15,60,49,10,3,5,300,256,10,enc_dec,3,40.6289
lattigo,15,60,49,10,3,5,300,256,10,rot1,3,37.0767
lattigo,15,60,49,10,3,5,300,256,10,enc_dec,4,40.6365
lattigo,15,60,49,10,3,5,300,256,10,rot1,4,37.0742
lattigo,15,60,49,10,3,5,300,256,10,enc_dec,5,40.6282
lattigo,15,60,49,10,3,5,300,256,10,rot1,5,37.0679
lattigo,15,60,49,10,3,5,300,256,10,enc_dec,6,40.6221
lattigo,15,60,49,10,3,5,300,256,10,rot1,6,37.0722
lattigo,15,60,49,10,3,5,300,256,10,enc_dec,7,40.6256
lattigo,15,60,49,10,3,5,300,256,10,rot1,7,37.0719
lattigo,15,60,49,10,3,5,300,256,10,enc_dec,8,40.6411
lattigo,15,60,49,10,3,5,300,256,10,rot1,8,37.0679
lattigo,15,60,49,10,3,5,300,256,10,enc_dec,9,40.6207
lattigo,15,60,49,10,3,5,300,256,10,rot1,9,37.0781
lattigo,15,60,49,10,3,5,300,256,10,enc_dec,10,40.6328
lattigo,15,60,49,10,3,5,300,256,10,rot1,10,37.0709
lattigo,15,60,49,10,3,5,300,256,10,enc_dec,11,40.6217
lattigo,15,60,49,10,3,5,300,256,10,rot1,11,37.0807
lattigo,15,60,48,10,3,5,300,252,10,enc_dec,0,39.6184
lattigo,15,60,48,10,3,5,300,252,10,rot1,0,36.0930
lattigo,15,60,48,10,3,5,300,252,10,enc_dec,1,39.6425
lattigo,15,60,48,10,3,5,300,252,10,rot1,1,36.0800
lattigo,15,60,48,10,3,5,300,252,10,enc_dec,2,39.6261
lattigo,15,60,48,10,3,5,300,252,10,rot1,2,36.0753
lattigo,15,60,48,10,3,5,300,252,10,enc_dec,3,39.6219
lattigo,15,60,48,10,3,5,300,252,10,rot1,3,36.0688
lattigo,15,60,48,10,3,5,300,252,10,enc_dec,4,39.6233
lattigo,15,60,48,10,3,5,300,252,10,rot1,4,36.0828
lattigo,15,60,48,10,3,5,300,252,10,enc_dec,5,39.6353
lattigo,15,60,48,10,3,5,300,252,10,rot1,5,36.0956
lattigo,15,60,48,10,3,5,300,252,10,enc_dec,6,39.6235
lattigo,15,60,48,10,3,5,300,252,10,rot1,6,36.0852
lattigo,15,60,48,10,3,5,300,252,10,enc_dec,7,39.6290
lattigo,15,60,48,10,3,5,300,252,10,rot1,7,36.0861
lattigo,15,60,48,10,3,5,300,252,10,enc_dec,8,39.6495
lattigo,15,60,48,10,3,5,300,252,10,rot1,8,36.0781
lattigo,15,60,48,10,3,5,300,252,10,enc_dec,9,39.6234
lattigo,15,60,48,10,3,5,300,252,10,rot1,9,36.0895
lattigo,15,60,48,10,3,5,300,252,10,enc_dec,10,39.6377
lattigo,15,60,48,10,3,5,300,252,10,rot1,10,36.0787
lattigo,15,60,48,10,3,5,300,252,10,enc_dec,11,39.6324
lattigo,15,60,48,10,3,5,300,252,10,rot1,11,36.0736
lattigo,15,60,57,9,2,5,300,288,9,enc_dec,0,48.6336
lattigo,15,60,57,9,2,5,300,288,9,rot1,0,45.0771
lattigo,15,60,57,9,2,5,300,288,9,enc_dec,1,48.6289
lattigo,15,60,57,9,2,5,300,288,9,rot1,1,45.0888
lattigo,15,60,57,9,2,5,300,288,9,enc_dec,2,48.6310
lattigo,15,60,57,9,2,5,300,288,9,rot1,2,45.0844
lattigo,15,60,57,9,2,5,300,288,9,enc_dec,3,48.6275
lattigo,15,60,57,9,2,5,300,288,9,rot1,3,45.0616
lattigo,15,60,57,9,2,5,300,288,9,enc_dec,4,48.6304
lattigo,15,60,57,9,2,5,300,288,9,rot1,4,45.0868
lattigo,15,60,57,9,2,5,300,288,9,enc_dec,5,48.6390
lattigo,15,60,57,9,2,5,300,288,9,rot1,5,45.0746
lattigo,15,60,57,9,2,5,300,288,9,enc_dec,6,48.6337
lattigo,15,60,57,9,2,5,300,288,9,rot1,6,45.0747
lattigo,15,60,57,9,2,5,300,288,9,enc_dec,7,48.6453
lattigo,15,60,57,9,2,5,300,288,9,rot1,7,45.0691
lattigo,15,60,57,9,2,5,300,288,9,enc_dec,8,48.6360
lattigo,15,60,57,9,2,5,300,288,9,rot1,8,45.0711
lattigo,15,60,57,9,2,5,300,288,9,enc_dec,9,48.6324
lattigo,15,60,57,9,2,5,300,288,9,rot1,9,45.0682
lattigo,15,60,57,9,2,5,300,288,9,enc_dec,10,48.6215
lattigo,15,60,57,9,2,5,300,288,9,rot1,10,45.0736
lattigo,15,60,57,9,2,5,300,288,9,enc_dec,11,48.6289
lattigo,15,60,57,9,2,5,300,288,9,rot1,11,45.0741
lattigo,15,60,56,9,2,5,300,284,9,enc_dec,0,47.6092
lattigo,15,60,56,9,2,5,300,284,9,rot1,0,44.0780
lattigo,15,60,56,9,2,5,300,284,9,enc_dec,1,47.6402
lattigo,15,60,56,9,2,5,300,284,9,rot1,1,44.0780
lattigo,15,60,56,9,2,5,300,284,9,enc_dec,2,47.6357
lattigo,15,60,56,9,2,5,300,284,9,rot1,2,44.0680
lattigo,15,60,56,9,2,5,300,284,9,enc_dec,3,47.6386
lattigo,15,60,56,9,2,5,300,284,9,rot1,3,44.0613
lattigo,15,60,56,9,2,5,300,284,9,enc_dec,4,47.6227
lattigo,15,60,56,9,2,5,300,284,9,rot1,4,44.0954
lattigo,15,60,56,9,2,5,300,284,9,enc_dec,5,47.6275
lattigo,15,60,56,9,2,5,300,284,9,rot1,5,44.0820
lattigo,15,60,56,9,2,5,300,284,9,enc_dec,6,47.6361
lattigo,15,60,56,9,2,5,300,284,9,rot1,6,44.0834
lattigo,15,60,56,9,2,5,300,284,9,enc_dec,7,47.6336
lattigo,15,60,56,9,2,5,300,284,9,rot1,7,44.0818
lattigo,15,60,56,9,2,5,300,284,9,enc_dec,8,47.6404
lattigo,15,60,56,9,2,5,300,284,9,rot1,8,44.0723
lattigo,15,60,56,9,2,5,300,284,9,enc_dec,9,47.6191
lattigo,15,60,56,9,2,5,300,284,9,rot1,9,44.0560
lattigo,15,60,56,9,2,5,300,284,9,enc_dec,10,47.6202
lattigo,15,60,56,9,2,5,300,284,9,rot1,10,44.0732
lattigo,15,60,56,9,2,5,300,284,9,enc_dec,11,47.6253
lattigo,15,60,56,9,2,5,300,284,9,rot1,11,44.0872
lattigo,15,60,55,9,2,5,300,280,9,enc_dec,0,46.6252
lattigo,15,60,55,9,2,5,300,280,9,rot1,0,43.0726
lattigo,15,60,55,9,2,5,300,280,9,enc_dec,1,46.6337
lattigo,15,60,55,9,2,5,300,280,9,rot1,1,43.0791
lattigo,15,60,55,9,2,5,300,280,9,enc_dec,2,46.6358
lattigo,15,60,55,9,2,5,300,280,9,rot1,2,43.0799
lattigo,15,60,55,9,2,5,300,280,9,enc_dec,3,46.6304
lattigo,15,60,55,9,2,5,300,280,9,rot1,3,43.0777
lattigo,15,60,55,9,2,5,300,280,9,enc_dec,4,46.6315
lattigo,15,60,55,9,2,5,300,280,9,rot1,4,43.0725
lattigo,15,60,55,9,2,5,300,280,9,enc_dec,5,46.6393
lattigo,15,60,55,9,2,5,300,280,9,rot1,5,43.0879
lattigo,15,60,55,9,2,5,300,280,9,enc_dec,6,46.6120
lattigo,15,60,55,9,2,5,300,280,9,rot1,6,43.0648
lattigo,15,60,55,9,2,5,300,280,9,enc_dec,7,46.6295
lattigo,15,60,55,9,2,5,300,280,9,rot1,7,43.0725
lattigo,15,60,55,9,2,5,300,280,9,enc_dec,8,46.6436
lattigo,15,60,55,9,2,5,300,280,9,rot1,8,43.0755
lattigo,15,60,55,9,2,5,300,280,9,enc_dec,9,46.6426
lattigo,15,60,55,9,2,5,300,280,9,rot1,9,43.0740
lattigo,15,60,55,9,2,5,300,280,9,enc_dec,10,46.6266
lattigo,15,60,55,9,2,5,300,280,9,rot1,10,43.0783
lattigo,15,60,55,9,2,5,300,280,9,enc_dec,11,46.6351
lattigo,15,60,55,9,2,5,300,280,9,rot1,11,43.0747
lattigo,15,60,54,9,2,5,300,276,9,enc_dec,0,45.6062
lattigo,15,60,54,9,2,5,300,276,9,rot1,0,42.0738
lattigo,15,60,54,9,2,5,300,276,9,enc_dec,1,45.6365
lattigo,15,60,54,9,2,5,300,276,9,rot1,1,42.0709
lattigo,15,60,54,9,2,5,300,276,9,enc_dec,2,45.6293
lattigo,15,60,54,9,2,5,300,276,9,rot1,2,42.0939
lattigo,15,60,54,9,2,5,300,276,9,enc_dec,3,45.6335
lattigo,15,60,54,9,2,5,300,276,9,rot1,3,42.0693
lattigo,15,60,54,9,2,5,300,276,9,enc_dec,4,45.6251
lattigo,15,60,54,9,2,5,300,276,9,rot1,4,42.0860
lattigo,15,60,54,9,2,5,300,276,9,enc_dec,5,45.6147
lattigo,15,60,54,9,2,5,300,276,9,rot1,5,42.0736
lattigo,15,60,54,9,2,5,300,276,9,enc_dec,6,45.6325
lattigo,15,60,54,9,2,5,300,276,9,rot1,6,42.0675
lattigo,15,60,54,9,2,5,300,276,9,enc_dec,7,45.6247
lattigo,15,60,54,9,2,5,300,276,9,rot1,7,42.0851
lattigo,15,60,54,9,2,5,300,276,9,enc_dec,8,45.6394
lattigo,15,60,54,9,2,5,300,276,9,rot1,8,42.0887
lattigo,15,60,54,9,2,5,300,276,9,enc_dec,9,45.6396
lattigo,15,60,54,9,2,5,300,276,9,rot1,9,42.0877
lattigo,15,60,54,9,2,5,300,276,9,enc_dec,10,45.6318
lattigo,15,60,54,9,2,5,300,276,9,rot1,10,42.0815
lattigo,15,60,54,9,2,5,300,276,9,enc_dec,11,45.6268
lattigo,15,60,54,9,2,5,300,276,9,rot1,11,42.0615
seal,15,60,43,12,13,1,60,60,12,enc_dec,0,34.6040
seal,15,60,43,12,13,1,60,60,12,rot1,0,28.9652
seal,15,60,43,12,13,1,60,60,12,enc_dec,1,34.6047
seal,15,60,43,12,13,1,60,60,12,rot1,1,28.9764
seal,15,60,43,12,13,1,60,60,12,enc_dec,2,34.6086
seal,15,60,43,12,13,1,60,60,12,rot1,2,28.9827
seal,15,60,43,12,13,1,60,60,12,enc_dec,3,34.6245
seal,15,60,43,12,13,1,60,60,12,rot1,3,28.9611
seal,15,60,43,12,13,1,60,60,12,enc_dec,4,34.6223
seal,15,60,43,12,13,1,60,60,12,rot1,4,28.9537
seal,15,60,43,12,13,1,60,60,12,enc_dec,5,34.6138
seal,15,60,43,12,13,1,60,60,12,rot1,5,28.9554
seal,15,60,43,12,13,1,60,60,12,enc_dec,6,34.6217
seal,15,60,43,12,13,1,60,60,12,rot1,6,28.9870
seal,15,60,43,12,13,1,60,60,12,enc_dec,7,34.6224
seal,15,60,43,12,13,1,60,60,12,rot1,7,28.9604
seal,15,60,43,12,13,1,60,60,12,enc_dec,8,34.6206
seal,15,60,43,12,13,1,60,60,12,rot1,8,28.9940
seal,15,60,43,12,13,1,60,60,12,enc_dec,9,34.6186
seal,15,60,43,12,13,1,60,60,12,rot1,9,28.9845
seal,15,60,43,12,13,1,60,60,12,enc_dec,10,34.5949
seal,15,60,43,12,13,1,60,60,12,rot1,10,28.9518
seal,15,60,43,12,13,1,60,60,12,enc_dec,11,34.6217
seal,15,60,43,12,13,1,60,60,12,rot1,11,28.9697
seal,15,60,42,12,13,1,60,60,12,enc_dec,0,33.6264
seal,15,60,42,12,13,1,60,60,12,rot1,0,27.9851
seal,15,60,42,12,13,1,60,60,12,enc_dec,1,33.6113
seal,15,60,42,12,13,1,60,60,12,rot1,1,27.9706
seal,15,60,42,12,13,1,60,60,12,enc_dec,2,33.6208
seal,15,60,42,12,13,1,60,60,12,rot1,2,27.9457
seal,15,60,42,12,13,1,60,60,12,enc_dec,3,33.6186
seal,15,60,42,12,13,1,60,60,12,rot1,3,27.9714
seal,15,60,42,12,13,1,60,60,12,enc_dec,4,33.6239
seal,15,60,42,12,13,1,60,60,12,rot1,4,27.9850
seal,15,60,42,12,13,1,60,60,12,enc_dec,5,33.6276
seal,15,60,42,12,13,1,60,60,12,rot1,5,27.9828
seal,15,60,42,12,13,1,60,60,12,enc_dec,6,33.6104
seal,15,60,42,12,13,1,60,60,12,rot1,6,27.9617
seal,15,60,42,12,13,1,60,60,12,enc_dec,7,33.6244
seal,15,60,42,12,13,1,60,60,12,rot1,7,27.9148
seal,15,60,42,12,13,1,60,60,12,enc_dec,8,33.6170
seal,15,60,42,12,13,1,60,60,12,rot1,8,27.9675
seal,15,60,42,12,13,1,60,60,12,enc_dec,9,33.6126
seal,15,60,42,12,13,1,60,60,12,rot1,9,27.9668
seal,15,60,42,12,13,1,60,60,12,enc_dec,10,33.6244
seal,15,60,42,12,13,1,60,60,12,rot1,10,27.9289
seal,15,60,42,12,13,1,60,60,12,enc_dec,11,33.6272
seal,15,60,42,12,13,1,60,60,12,rot1,11,27.9471
seal,15,60,41,12,13,1,60,60,12,enc_dec,0,32.6074
seal,15,60,41,12,13,1,60,60,12,rot1,0,26.9268
seal,15,60,41,12,13,1,60,60,12,enc_dec,1,32.6040
seal,15,60,41,12,13,1,60,60,12,rot1,1,26.9432
seal,15,60,41,12,13,1,60,60,12,enc_dec,2,32.6330
seal,15,60,41,12,13,1,60,60,12,rot1,2,26.9753
seal,15,60,41,12,13,1,60,60,12,enc_dec,3,32.6107
seal,15,60,41,12,13,1,60,60,12,rot1,3,26.9616
seal,15,60,41,12,13,1,60,60,12,enc_dec,4,32.6074
seal,15,60,41,12,13,1,60,60,12,rot1,4,26.9702
seal,15,60,41,12,13,1,60,60,12,enc_dec,5,32.6244
seal,15,60,41,12,13,1,60,60,12,rot1,5,26.9491
seal,15,60,41,12,13,1,60,60,12,enc_dec,6,32.6232
seal,15,60,41,12,13,1,60,60,12,rot1,6,26.9435
seal,15,60,41,12,13,1,60,60,12,enc_dec,7,32.6238
seal,15,60,41,12,13,1,60,60,12,rot1,7,26.9596
seal,15,60,41,12,13,1,60,60,12,enc_dec,8,32.6218
seal,15,60,41,12,13,1,60,60,12,rot1,8,26.9913
seal,15,60,41,12,13,1,60,60,12,enc_dec,9,32.6107
seal,15,60,41,12,13,1,60,60,12,rot1,9,26.9553
seal,15,60,41,12,13,1,60,60,12,enc_dec,10,32.6205
seal,15,60,41,12,13,1,60,60,12,rot1,10,26.9658
seal,15,60,41,12,13,1,60,60,12,enc_dec,11,32.6221
seal,15,60,41,12,13,1,60,60,12,rot1,11,26.9477
seal,15,60,40,12,13,1,60,60,12,enc_dec,0,31.6009
seal,15,60,40,12,13,1,60,60,12,rot1,0,25.9889
seal,15,60,40,12,13,1,60,60,12,enc_dec,1,31.6083
seal,15,60,40,12,13,1,60,60,12,rot1,1,25.9865
seal,15,60,40,12,13,1,60,60,12,enc_dec,2,31.6167
seal,15,60,40,12,13,1,60,60,12,rot1,2,25.9930
seal,15,60,40,12,13,1,60,60,12,enc_dec,3,31.6146
seal,15,60,40,12,13,1,60,60,12,rot1,3,25.9804
