library,exp,logN,q0,delta,depth,dnum,PCount,logP,logQ,logQP,bound,margin,maxLevel,level,op,mean_us,std_us,reps,digits,ok,err
lattigo,1,15,60,40,13,4,4,240,580,820,881,61,13,1,mul_cc_rlk,8944.011,47.535,30,L13=4;L12=4;L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,4,4,240,580,820,881,61,13,1,relin,8522.734,11.544,30,L13=4;L12=4;L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,4,4,240,580,820,881,61,13,1,rot1,8560.686,122.961,30,L13=4;L12=4;L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,3,5,300,580,880,881,1,13,13,mul_cc,3037.862,25.188,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,3,5,300,580,880,881,1,13,13,mul_cc_rlk,58367.158,299.803,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,3,5,300,580,880,881,1,13,13,relin,52765.280,395.482,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,3,5,300,580,880,881,1,13,13,rot1,52470.268,352.078,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,3,5,300,580,880,881,1,13,7,mul_cc,1722.810,21.510,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,3,5,300,580,880,881,1,13,7,mul_cc_rlk,29997.411,183.605,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,3,5,300,580,880,881,1,13,7,relin,27303.970,103.950,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,3,5,300,580,880,881,1,13,7,rot1,27324.406,183.065,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,3,5,300,580,880,881,1,13,1,mul_cc,474.586,10.179,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,3,5,300,580,880,881,1,13,1,mul_cc_rlk,11023.560,124.145,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,3,5,300,580,880,881,1,13,1,relin,9992.328,26.658,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,1,15,60,40,13,3,5,300,580,880,881,1,13,1,rot1,10056.300,189.086,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
seal,1,15,60,40,13,14,1,60,580,640,881,241,13,13,mul_cc,6688.764,18.518,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,1,15,60,40,13,14,1,60,580,640,881,241,13,13,mul_cc_rlk,110743.719,1125.025,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,1,15,60,40,13,14,1,60,580,640,881,241,13,13,relin,104062.369,782.929,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,1,15,60,40,13,14,1,60,580,640,881,241,13,13,rot1,105257.401,853.513,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,1,15,60,40,13,14,1,60,580,640,881,241,13,7,mul_cc,3818.790,13.534,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,1,15,60,40,13,14,1,60,580,640,881,241,13,7,mul_cc_rlk,42208.897,313.600,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,1,15,60,40,13,14,1,60,580,640,881,241,13,7,relin,38513.194,133.827,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,1,15,60,40,13,14,1,60,580,640,881,241,13,7,rot1,38730.241,213.335,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,1,15,60,40,13,14,1,60,580,640,881,241,13,1,mul_cc,939.875,11.096,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,1,15,60,40,13,14,1,60,580,640,881,241,13,1,mul_cc_rlk,5898.660,10.542,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,1,15,60,40,13,14,1,60,580,640,881,241,13,1,relin,5057.524,17.327,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,1,15,60,40,13,14,1,60,580,640,881,241,13,1,rot1,5095.440,11.116,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
