library,exp,logN,q0,delta,depth,dnum,PCount,logP,logQ,logQP,bound,margin,maxLevel,level,op,mean_us,std_us,reps,digits,ok,err
lattigo,2,15,60,43,13,7,2,120,619,739,881,142,13,13,rescale,9573.668,63.932,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,43,13,7,2,120,619,739,881,142,13,13,rot1,75370.615,1217.183,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,44,13,7,2,120,632,752,881,129,13,13,add_cc,698.527,25.234,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,44,13,7,2,120,632,752,881,129,13,13,add_cp,552.558,12.445,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,44,13,7,2,120,632,752,881,129,13,13,mul_cp,1382.455,21.718,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,44,13,7,2,120,632,752,881,129,13,13,mul_cc,3265.187,57.418,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,44,13,7,2,120,632,752,881,129,13,13,mul_cc_rlk,80242.612,819.794,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,44,13,7,2,120,632,752,881,129,13,13,relin,73938.786,225.824,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,44,13,7,2,120,632,752,881,129,13,13,rescale,9515.632,118.434,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,44,13,7,2,120,632,752,881,129,13,13,rot1,73810.053,233.655,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,45,13,7,2,120,645,765,881,116,13,13,add_cc,706.663,87.971,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,45,13,7,2,120,645,765,881,116,13,13,add_cp,559.229,11.897,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,45,13,7,2,120,645,765,881,116,13,13,mul_cp,1374.360,21.370,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,45,13,7,2,120,645,765,881,116,13,13,mul_cc,3048.826,55.739,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,45,13,7,2,120,645,765,881,116,13,13,mul_cc_rlk,79361.323,353.379,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,45,13,7,2,120,645,765,881,116,13,13,relin,74040.676,247.686,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,45,13,7,2,120,645,765,881,116,13,13,rescale,9461.820,28.618,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,45,13,7,2,120,645,765,881,116,13,13,rot1,74003.862,254.842,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,46,13,7,2,120,658,778,881,103,13,13,add_cc,675.298,13.624,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,46,13,7,2,120,658,778,881,103,13,13,add_cp,549.034,11.991,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,46,13,7,2,120,658,778,881,103,13,13,mul_cp,1387.534,16.232,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,46,13,7,2,120,658,778,881,103,13,13,mul_cc,3052.001,18.557,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,46,13,7,2,120,658,778,881,103,13,13,mul_cc_rlk,79188.819,439.588,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,46,13,7,2,120,658,778,881,103,13,13,relin,74064.500,220.000,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,46,13,7,2,120,658,778,881,103,13,13,rescale,9471.189,36.534,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,46,13,7,2,120,658,778,881,103,13,13,rot1,73852.234,191.779,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,47,13,7,2,120,671,791,881,90,13,13,add_cc,683.546,15.181,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,47,13,7,2,120,671,791,881,90,13,13,add_cp,554.699,10.538,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,47,13,7,2,120,671,791,881,90,13,13,mul_cp,1376.002,18.831,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,47,13,7,2,120,671,791,881,90,13,13,mul_cc,2989.562,27.390,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,47,13,7,2,120,671,791,881,90,13,13,mul_cc_rlk,79310.351,342.879,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,47,13,7,2,120,671,791,881,90,13,13,relin,74282.230,378.311,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,47,13,7,2,120,671,791,881,90,13,13,rescale,9519.413,123.644,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,47,13,7,2,120,671,791,881,90,13,13,rot1,74141.896,417.498,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,48,13,7,2,120,684,804,881,77,13,13,add_cc,685.409,12.025,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,48,13,7,2,120,684,804,881,77,13,13,add_cp,556.771,12.886,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,48,13,7,2,120,684,804,881,77,13,13,mul_cp,1367.115,19.621,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,48,13,7,2,120,684,804,881,77,13,13,mul_cc,3045.933,30.794,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,48,13,7,2,120,684,804,881,77,13,13,mul_cc_rlk,79194.962,252.452,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,48,13,7,2,120,684,804,881,77,13,13,relin,74092.060,313.011,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,48,13,7,2,120,684,804,881,77,13,13,rescale,9451.453,26.256,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,48,13,7,2,120,684,804,881,77,13,13,rot1,74351.315,304.786,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,49,13,7,2,120,697,817,881,64,13,13,add_cc,684.531,17.357,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,49,13,7,2,120,697,817,881,64,13,13,add_cp,552.926,12.313,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,49,13,7,2,120,697,817,881,64,13,13,mul_cp,1378.934,22.733,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,49,13,7,2,120,697,817,881,64,13,13,mul_cc,3047.110,19.594,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,49,13,7,2,120,697,817,881,64,13,13,mul_cc_rlk,79572.919,419.392,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,49,13,7,2,120,697,817,881,64,13,13,relin,74150.945,298.977,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,49,13,7,2,120,697,817,881,64,13,13,rescale,9492.367,26.030,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,49,13,7,2,120,697,817,881,64,13,13,rot1,73749.641,433.635,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,50,13,7,2,120,710,830,881,51,13,13,add_cc,675.712,15.814,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,50,13,7,2,120,710,830,881,51,13,13,add_cp,555.381,12.918,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,50,13,7,2,120,710,830,881,51,13,13,mul_cp,1353.401,20.584,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,50,13,7,2,120,710,830,881,51,13,13,mul_cc,2971.214,27.481,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,50,13,7,2,120,710,830,881,51,13,13,mul_cc_rlk,79725.318,305.729,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,50,13,7,2,120,710,830,881,51,13,13,relin,74422.374,380.152,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,50,13,7,2,120,710,830,881,51,13,13,rescale,9476.049,29.003,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,50,13,7,2,120,710,830,881,51,13,13,rot1,74161.543,242.176,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
seal,2,15,60,40,13,14,1,60,580,640,881,241,13,13,add_cc,1123.867,30.240,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,40,13,14,1,60,580,640,881,241,13,13,add_cp,763.158,16.295,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,40,13,14,1,60,580,640,881,241,13,13,mul_cp,3262.943,20.736,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,40,13,14,1,60,580,640,881,241,13,13,mul_cc,6685.470,31.270,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,40,13,14,1,60,580,640,881,241,13,13,mul_cc_rlk,110573.526,706.943,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,40,13,14,1,60,580,640,881,241,13,13,relin,105279.914,3942.343,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,40,13,14,1,60,580,640,881,241,13,13,rescale,11162.009,53.713,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,40,13,14,1,60,580,640,881,241,13,13,rot1,104948.680,678.277,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,41,13,14,1,60,593,653,881,228,13,13,add_cc,1120.095,37.884,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,41,13,14,1,60,593,653,881,228,13,13,add_cp,770.050,18.549,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,41,13,14,1,60,593,653,881,228,13,13,mul_cp,3263.217,18.694,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,41,13,14,1,60,593,653,881,228,13,13,mul_cc,6689.753,17.715,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,41,13,14,1,60,593,653,881,228,13,13,mul_cc_rlk,110405.007,552.520,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,41,13,14,1,60,593,653,881,228,13,13,relin,104079.123,670.327,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,41,13,14,1,60,593,653,881,228,13,13,rescale,11114.510,26.956,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,41,13,14,1,60,593,653,881,228,13,13,rot1,105155.965,762.658,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,42,13,14,1,60,606,666,881,215,13,13,add_cc,1101.949,21.408,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,42,13,14,1,60,606,666,881,215,13,13,add_cp,754.113,14.549,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,42,13,14,1,60,606,666,881,215,13,13,mul_cp,3261.598,16.106,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,42,13,14,1,60,606,666,881,215,13,13,mul_cc,6703.740,109.366,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,42,13,14,1,60,606,666,881,215,13,13,mul_cc_rlk,110594.007,770.176,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,42,13,14,1,60,606,666,881,215,13,13,relin,103989.547,844.989,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,42,13,14,1,60,606,666,881,215,13,13,rescale,11108.210,21.990,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,42,13,14,1,60,606,666,881,215,13,13,rot1,105094.322,736.907,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,43,13,14,1,60,619,679,881,202,13,13,add_cc,1110.858,21.269,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,43,13,14,1,60,619,679,881,202,13,13,add_cp,762.336,18.896,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,43,13,14,1,60,619,679,881,202,13,13,mul_cp,3250.455,19.020,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,43,13,14,1,60,619,679,881,202,13,13,mul_cc,6671.433,19.083,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,43,13,14,1,60,619,679,881,202,13,13,mul_cc_rlk,110630.982,787.712,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,43,13,14,1,60,619,679,881,202,13,13,relin,103897.893,544.710,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,43,13,14,1,60,619,679,881,202,13,13,rescale,11135.501,30.504,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,43,13,14,1,60,619,679,881,202,13,13,rot1,105056.343,763.699,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,44,13,14,1,60,632,692,881,189,13,13,add_cc,1124.319,89.311,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,44,13,14,1,60,632,692,881,189,13,13,add_cp,756.286,13.621,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,44,13,14,1,60,632,692,881,189,13,13,mul_cp,3260.422,17.414,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,44,13,14,1,60,632,692,881,189,13,13,mul_cc,6671.446,16.715,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,44,13,14,1,60,632,692,881,189,13,13,mul_cc_rlk,111262.934,1614.080,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,44,13,14,1,60,632,692,881,189,13,13,relin,104216.703,676.602,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,44,13,14,1,60,632,692,881,189,13,13,rescale,11151.505,159.463,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,44,13,14,1,60,632,692,881,189,13,13,rot1,105246.623,746.639,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,45,13,14,1,60,645,705,881,176,13,13,add_cc,1098.888,20.322,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,45,13,14,1,60,645,705,881,176,13,13,add_cp,753.402,13.423,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,45,13,14,1,60,645,705,881,176,13,13,mul_cp,3278.056,39.685,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,45,13,14,1,60,645,705,881,176,13,13,mul_cc,6680.080,19.339,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,45,13,14,1,60,645,705,881,176,13,13,mul_cc_rlk,110209.057,772.489,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,45,13,14,1,60,645,705,881,176,13,13,relin,104018.806,543.339,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,45,13,14,1,60,645,705,881,176,13,13,rescale,11105.562,24.508,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,45,13,14,1,60,645,705,881,176,13,13,rot1,105134.379,1006.412,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,46,13,14,1,60,658,718,881,163,13,13,add_cc,1095.966,17.877,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,46,13,14,1,60,658,718,881,163,13,13,add_cp,752.736,11.057,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,46,13,14,1,60,658,718,881,163,13,13,mul_cp,3262.718,15.851,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,46,13,14,1,60,658,718,881,163,13,13,mul_cc,6678.353,23.940,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,46,13,14,1,60,658,718,881,163,13,13,mul_cc_rlk,110471.468,688.624,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,46,13,14,1,60,658,718,881,163,13,13,relin,104133.580,731.792,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,46,13,14,1,60,658,718,881,163,13,13,rescale,11116.460,29.500,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,46,13,14,1,60,658,718,881,163,13,13,rot1,111542.946,5586.255,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,47,13,14,1,60,671,731,881,150,13,13,add_cc,1092.986,17.439,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,47,13,14,1,60,671,731,881,150,13,13,add_cp,752.329,10.799,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,47,13,14,1,60,671,731,881,150,13,13,mul_cp,3264.367,20.273,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,47,13,14,1,60,671,731,881,150,13,13,mul_cc,6680.370,17.514,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,47,13,14,1,60,671,731,881,150,13,13,mul_cc_rlk,110444.076,945.332,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
