library,logN,numSlots,q0,delta,residual_L,levelBudget_c2s,levelBudget_s2c,boot_depth,dnum,PCount,logQ_boot,logP_boot,logQP_boot,rep,precision_bits,worst_slot_bits,boot_us,level_in,level_out,level_out_expected,magnitude_ratio,scaling,in_scale_log2,q0_minus_scale_log2,out_scale_log2,correction_factor,setup_us,keygen_us,peak_rss_mb,ok,fail_reason
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,-2,-1,-1,11873143,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,54194917,18651655,14582,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,-1,-1,-1,11816197,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,54194917,18651655,14582,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,0,-1,-1,11867788,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,54194917,18651655,14582,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,1,-1,-1,12205209,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,54194917,18651655,15493,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,2,-1,-1,12163463,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,54194917,18651655,15681,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,3,-1,-1,11926403,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,54194917,18651655,15681,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,4,-1,-1,11971336,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,54194917,18651655,15681,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,5,-1,-1,11895215,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,54194917,18651655,15681,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,6,-1,-1,11876078,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,54194917,18651655,15681,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,7,-1,-1,11876764,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,54194917,18651655,15682,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,8,-1,-1,12361753,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,54194917,18651655,16233,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,9,-1,-1,12049819,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,54194917,18651655,16234,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,-3,17.903288685395637,15.722220375559349,11755663,0,4,4,0.9999984975102809,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,13795,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,-2,17.90490356975943,15.780115194250707,11852740,0,4,4,0.9999974071513935,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,14098,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,-1,17.905577955887086,15.820901968265495,12025735,0,4,4,0.9999965967184424,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,14271,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,0,17.900040974020026,15.71210137932874,11742220,0,4,4,0.9999979333539927,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,14271,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,1,17.894495987311018,15.728717206648318,11729858,0,4,4,0.9999964991082977,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,14271,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,2,17.902530471548435,15.75215325246575,11761649,0,4,4,0.9999944586623258,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,14271,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,3,17.904351090442965,15.784525282811785,11769730,0,4,4,0.9999950987880901,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,14272,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,4,17.89775422446824,15.755058696831382,12146498,0,4,4,0.999997067066749,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,15284,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,5,17.90077181464215,15.813352550788508,12225425,0,4,4,0.999995538735038,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,16197,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,6,17.901264714050438,15.753224925634319,11893034,0,4,4,0.9999978765437666,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,16197,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,7,17.90304367784937,15.713875580751829,11981397,0,4,4,0.9999993100419611,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,16197,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,8,17.90176473638451,15.721790283002921,11990104,0,4,4,0.9999979303918759,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,16197,1,
lattigo,16,32768,60,58,4,3,4,15,3,7,1016,427,1443,9,17.900263801104984,15.645773877516245,11938489,0,4,4,0.9999971904097452,eph32_K16_mr2_inv0|precision,58,2,58,-1,53322464,18959524,16198,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,-3,-1,-1,11039564,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,14050,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,-2,-1,-1,10916621,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,14050,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,-1,-1,-1,10937332,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,14050,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,0,-1,-1,10945125,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,14051,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,1,-1,-1,11161506,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,14520,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,2,-1,-1,11322380,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,15573,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,3,-1,-1,11000853,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,15676,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,4,-1,-1,10801599,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,15676,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,5,-1,-1,10817696,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,15676,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,6,-1,-1,10803912,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,15676,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,7,-1,-1,10804503,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,15676,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,8,-1,-1,10780185,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,15677,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,9,-1,-1,10793019,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,50970702,18454606,15685,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,-3,15.967321420974297,13.859308344452113,11573143,0,4,4,0.9999890539460452,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,12919,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,-2,15.967563764544824,13.86677438156662,10936044,0,4,4,0.9999879637562257,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,12920,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,-1,15.967103496705919,13.87012720063942,11012440,0,4,4,0.9999899809170639,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,12920,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,0,15.967807246340657,13.837916422510649,11214548,0,4,4,0.9999882940195388,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,12920,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,1,15.96767745204858,13.833997907876299,10999340,0,4,4,0.9999878034498042,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,12957,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,2,15.967306482383826,13.887073497433722,11386748,0,4,4,0.9999875410973255,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,14045,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,3,15.967134760476418,13.855629990781173,11411623,0,4,4,0.9999872245620487,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,14877,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,4,15.967190676997648,13.855543004823462,11036342,0,4,4,0.9999885551308346,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,14878,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,5,15.967506101269656,13.836785141495989,11043262,0,4,4,0.9999881170228266,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,14878,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,6,15.967193960389574,13.872984817577464,10965312,0,4,4,0.9999879659050043,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,14878,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,7,15.967063270416938,13.850237502493453,11046971,0,4,4,0.9999882801498506,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,14879,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,8,15.967720912545259,13.85507961084986,10996546,0,4,4,0.9999871062113727,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,14896,1,
lattigo,16,32768,60,59,4,4,3,15,3,7,1037,427,1464,9,15.96700173958562,13.889908174770321,11048729,0,4,4,0.9999882749241681,eph32_K16_mr1_inv0|precision,59,1,59,-1,48295642,18341883,14904,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,-3,-1,-1,10789348,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,12327,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,-2,-1,-1,10993539,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,13085,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,-1,-1,-1,11025092,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,13276,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,0,-1,-1,10761936,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,13276,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,1,-1,-1,10766658,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,13276,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,2,-1,-1,10769321,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,13276,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,3,-1,-1,10746548,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,13277,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,4,-1,-1,11220033,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,14112,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,5,-1,-1,11127186,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,15164,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,6,-1,-1,10868399,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,15342,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,7,-1,-1,10799559,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,15342,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,8,-1,-1,10852127,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,15342,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,9,-1,-1,10751276,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,48440274,18970106,15342,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,-3,17.900192896235016,15.746437087210552,11097737,0,4,4,0.999996039700596,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,14046,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,-2,17.89894305635369,15.673680626067094,10965605,0,4,4,0.999997360409407,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,14046,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,-1,17.901390309871417,15.808640464118202,11050129,0,4,4,0.9999989778005017,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,14047,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,0,17.90052476600602,15.773073583715874,10987599,0,4,4,0.9999966299516047,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,14047,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,1,17.90094923286222,15.73922986924833,11030993,0,4,4,0.999999503082052,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,14179,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,2,17.901876865948392,15.752167778902823,11348949,0,4,4,0.9999967010899952,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,15234,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,3,17.899097465469193,15.761466684422777,11127578,0,4,4,0.9999997061532255,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,15495,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,4,17.90552815270898,15.705762335441474,10849947,0,4,4,0.9999977689381957,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,15496,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,5,17.898507979169906,15.663660246035949,10801101,0,4,4,0.9999988257409336,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,15496,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,6,17.900791069149037,15.750915776834091,10816766,0,4,4,0.9999978025662152,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,15496,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,7,17.900563153753996,15.790334725593354,10810587,0,4,4,0.9999978700231954,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,15496,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,8,17.905491025004338,15.742953066731268,10784152,0,4,4,0.9999978561961689,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,15497,1,
lattigo,16,32768,60,58,4,4,3,15,3,7,1033,427,1460,9,17.8987618721295,15.70416957970576,10811487,0,4,4,0.9999970576915812,eph32_K16_mr2_inv0|precision,58,2,58,-1,51644638,19132804,15505,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,-3,-1,-1,11656787,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,9838,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,-2,-1,-1,11789679,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,10852,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,-1,-1,-1,11873152,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,11456,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,0,-1,-1,11495305,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,11456,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,1,-1,-1,11459973,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,11456,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,2,-1,-1,11503768,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,11457,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,3,-1,-1,11361088,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,11465,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,4,-1,-1,11688469,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,12155,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,5,-1,-1,11616459,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,12599,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,6,-1,-1,11360058,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,12599,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,7,-1,-1,11362256,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,12599,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,8,-1,-1,11482696,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,12599,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,9,-1,-1,11384708,0,4,4,-1,eph32_K16_mr1_inv0|timing,59,1,59,-1,38735663,13434795,12608,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,-3,15.96706506413562,13.805961395863395,11648353,0,4,4,0.9999883011326264,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,10463,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,-2,15.967472901276974,13.874563008162742,11309987,0,4,4,0.9999879733875485,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,10463,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,-1,15.967241529778244,13.870831162766677,11323967,0,4,4,0.9999883693817024,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,10464,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,0,15.966801963938064,13.855074880352227,11370266,0,4,4,0.9999895117276129,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,10464,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,1,15.967873982783674,13.864320937602443,11646302,0,4,4,0.9999885222160446,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,11482,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,2,15.96696064377495,13.853196249797062,11376879,0,4,4,0.9999884748668085,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,11505,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,3,15.9682668794157,13.85687577885418,11318828,0,4,4,0.999988719532321,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,11505,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,4,15.966910097802154,13.828220345370296,11351580,0,4,4,0.9999879400446546,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,11506,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,5,15.967483458250292,13.864400961070006,11331169,0,4,4,0.999990049899546,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,11506,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,6,15.967034795225503,13.871274669016561,11327735,0,4,4,0.9999870197439086,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,11513,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,7,15.967250645821023,13.880391718766766,11545957,0,4,4,0.9999883054468741,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,11991,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,8,15.96749374622265,13.822926982985054,11343157,0,4,4,0.9999884838672043,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,11992,1,
lattigo,16,32768,60,59,4,4,4,16,3,7,1076,427,1503,9,15.967797513519514,13.857990025823163,11328440,0,4,4,0.9999887606721766,eph32_K16_mr1_inv0|precision,59,1,59,-1,37772408,13208137,11992,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,-3,-1,-1,11996522,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,10955,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,-2,-1,-1,11196385,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,10955,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,-1,-1,-1,11188164,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,10955,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,0,-1,-1,11193725,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,10955,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,1,-1,-1,11256031,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,11093,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,2,-1,-1,11634485,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,12124,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,3,-1,-1,11393357,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,12545,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,4,-1,-1,11194645,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,12546,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,5,-1,-1,11208581,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,12546,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,6,-1,-1,11215658,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,12546,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,7,-1,-1,11251364,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,12554,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,8,-1,-1,11239157,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,12562,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,9,-1,-1,11288149,0,4,4,-1,eph32_K16_mr2_inv0|timing,58,2,58,-1,38058449,13863243,12562,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,-3,17.90002147341163,15.708401355389132,12174405,0,4,4,0.999999494648442,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,10923,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,-2,17.89679684289481,15.817971502650636,11491693,0,4,4,0.9999980437078537,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,10923,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,-1,17.899930402357043,15.750196620165516,11464144,0,4,4,0.9999944651484913,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,10923,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,0,17.904244273787803,15.689695721860126,11485337,0,4,4,0.9999967263782998,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,10924,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,1,17.8980780304652,15.733643337530479,11550186,0,4,4,0.9999967453103915,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,11128,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,2,17.89996923307459,15.794399278803946,11889976,0,4,4,0.9999954753423069,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,12195,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,3,17.90590414331219,15.740237677441536,11570894,0,4,4,0.99999369489315,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,12301,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,4,17.900402231812304,15.782888937095825,11437076,0,4,4,0.9999985276021814,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,12302,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,5,17.896956907833918,15.74270692981595,11387924,0,4,4,0.9999980590321145,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,12302,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,6,17.89931559488918,15.776581083848692,11430178,0,4,4,0.9999961303484067,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,12302,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,7,17.90799497892839,15.809436570713986,11431813,0,4,4,0.9999972077692619,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,12318,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,8,17.899700814361534,15.63741526298967,11535789,0,4,4,0.9999952006905245,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,12319,1,
lattigo,16,32768,60,58,4,4,4,16,3,7,1072,427,1499,9,17.903116598209095,15.817825761282585,11478937,0,4,4,0.9999995557144112,eph32_K16_mr2_inv0|precision,58,2,58,-1,38548314,13966504,12319,1,
