library,logN,numSlots,q0,delta,residual_L,levelBudget_c2s,levelBudget_s2c,boot_depth,dnum,PCount,logQ_boot,logP_boot,logQP_boot,rep,precision_bits,worst_slot_bits,boot_us,level_in,level_out,level_out_expected,magnitude_ratio,scaling,in_scale_log2,q0_minus_scale_log2,correction_factor,setup_us,keygen_us,peak_rss_mb,ok,fail_reason
openfhe,16,32768,60,59,4,3,4,21,9,3,1535,180,1715,9,11.1516,6.11427,16658660,24,20,21,1.0004,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1203999,12236719,30841,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,-3,-1,-1,15722541,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30806,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,-2,-1,-1,15678119,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30806,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,-1,-1,-1,16465802,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30806,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,0,-1,-1,17373750,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30806,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,1,-1,-1,15511299,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30806,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,2,-1,-1,15706722,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30806,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,3,-1,-1,15704684,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30806,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,4,-1,-1,15433389,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30812,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,5,-1,-1,15408579,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30812,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,6,-1,-1,16599276,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30812,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,7,-1,-1,16260325,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30817,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,8,-1,-1,15372589,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30817,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,9,-1,-1,16030229,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1396409,12064234,30817,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,-3,8.801,6.43232,15193612,24,20,21,1.00747,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30776,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,-2,8.8534,6.53664,15181462,24,20,21,1.0039,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30808,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,-1,8.83195,6.45761,15277979,24,20,21,1.00459,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30808,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,0,8.86756,6.46969,15780342,24,20,21,1.00491,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30808,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,1,8.86042,6.47213,15710094,24,20,21,1.00557,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30813,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,2,8.83663,6.4701,15522697,24,20,21,1.00655,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30813,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,3,8.86592,6.40513,15122611,24,20,21,1.00531,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30813,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,4,8.8395,6.40316,15437200,24,20,21,1.00574,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30813,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,5,8.78847,6.11837,16038392,24,20,21,1.00515,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30813,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,6,8.81255,6.45963,15814410,24,20,21,1.00751,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30813,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,7,8.85677,6.55221,15604147,24,20,21,1.00607,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30813,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,8,8.83894,6.56124,15958056,24,20,21,1.00543,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30813,1,
openfhe,16,32768,60,58,4,3,4,21,9,3,1510,180,1690,9,8.78735,6.26941,16989599,24,20,21,1.00708,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1463081,14194601,30813,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,-3,-1,-1,12464785,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28527,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,-2,-1,-1,12598191,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28538,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,-1,-1,-1,12010349,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28538,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,0,-1,-1,12344964,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28538,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,1,-1,-1,12409995,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28556,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,2,-1,-1,12956304,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28556,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,3,-1,-1,13285678,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28556,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,4,-1,-1,14255330,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28556,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,5,-1,-1,15422436,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28557,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,6,-1,-1,14813703,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28557,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,7,-1,-1,14009773,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28557,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,8,-1,-1,13726619,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28557,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,9,-1,-1,14144185,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,1312649,11106780,28557,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,-3,10.0897,5.28257,12379234,24,20,21,1.0017,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28537,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,-2,10.1021,5.39338,11653107,24,20,21,1.00129,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28537,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,-1,10.077,5.40684,13134934,24,20,21,1.00253,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28547,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,0,10.0703,5.34624,13511143,24,20,21,1.00184,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28547,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,1,10.0839,5.32094,13161288,24,20,21,1.00237,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28547,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,2,10.056,5.30957,13154059,24,20,21,1.0027,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28547,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,3,10.0983,5.30369,15055274,24,20,21,1.00133,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28547,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,4,10.0697,5.27425,13289513,24,20,21,1.00259,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28547,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,5,10.1041,5.36052,15303412,24,20,21,1.0011,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28547,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,6,10.0893,5.33067,16302256,24,20,21,1.00342,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28547,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,7,10.0743,5.26966,14446881,24,20,21,1.00184,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28547,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,8,10.0809,5.26812,12804789,24,20,21,1.00239,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28547,1,
openfhe,16,32768,60,59,4,4,3,21,9,3,1535,180,1715,9,10.0545,5.3212,13664789,24,20,21,1.00257,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,1007498,10258772,28547,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,-3,-1,-1,12622569,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28555,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,-2,-1,-1,12740706,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28555,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,-1,-1,-1,13777084,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28555,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,0,-1,-1,13548307,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28555,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,1,-1,-1,12830702,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28556,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,2,-1,-1,12828932,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28556,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,3,-1,-1,12500659,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28556,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,4,-1,-1,12494590,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28556,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,5,-1,-1,12207144,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28565,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,6,-1,-1,13089285,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28574,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,7,-1,-1,14016062,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28574,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,8,-1,-1,13541777,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28574,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,9,-1,-1,13500617,24,20,21,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,1105414,11666337,28574,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,-3,10.6337,7.18007,12982260,24,20,21,1.00143,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28554,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,-2,10.6537,7.45559,12083490,24,20,21,1.00082,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28554,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,-1,10.6511,7.12249,13112701,24,20,21,1.00139,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28554,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,0,10.5882,7.29429,12660417,24,20,21,1.00145,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28554,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,1,10.635,7.38749,14200544,24,20,21,1.00181,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28555,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,2,10.6654,7.14236,13373412,24,20,21,1.00117,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28555,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,3,10.6667,7.50245,13307720,24,20,21,1.0012,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28564,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,4,10.607,7.47008,13015950,24,20,21,1.00141,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28564,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,5,10.6438,7.33026,13439812,24,20,21,1.00146,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28564,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,6,10.653,7.51763,14116494,24,20,21,1.00158,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28564,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,7,10.6556,7.43245,14779429,24,20,21,1.0011,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28574,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,8,10.6309,7.71142,14913753,24,20,21,1.00111,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28574,1,
openfhe,16,32768,60,58,4,4,3,21,9,3,1510,180,1690,9,10.6096,7.5962,14866755,24,20,21,1.00166,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,1290005,11058533,28574,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,-3,-1,-1,15497662,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35370,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,-2,-1,-1,16113960,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35370,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,-1,-1,-1,15611276,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35370,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,0,-1,-1,15923590,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35370,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,1,-1,-1,16694034,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35372,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,2,-1,-1,16968427,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35372,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,3,-1,-1,15935449,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35372,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,4,-1,-1,17698977,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35372,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,5,-1,-1,16791599,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35374,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,6,-1,-1,17665610,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35374,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,7,-1,-1,17086457,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35374,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,8,-1,-1,18127760,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35374,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,9,-1,-1,17821079,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,59,1,7,721001,13048353,35375,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,-3,10.0022,5.3327,15024064,25,21,22,1.00288,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,-2,10.0735,5.26382,15999935,25,21,22,1.00178,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,-1,10.0131,5.29708,15872427,25,21,22,1.00194,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,0,10.0316,5.2626,15784154,25,21,22,1.00197,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,1,10.0487,5.32011,17769565,25,21,22,1.00263,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,2,10.0501,5.20272,19025810,25,21,22,1.00285,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,3,10.0275,5.22216,16954004,25,21,22,1.00217,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,4,10.0085,5.33316,17485960,25,21,22,1.00108,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,5,10.0036,5.3762,18232213,25,21,22,1.0022,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,6,10.0282,5.28299,16735512,25,21,22,1.00193,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,7,10.0052,5.28727,17765132,25,21,22,1.00192,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,8,10.0294,5.30959,17797320,25,21,22,1.00259,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,59,4,4,4,22,14,2,1594,120,1714,9,9.9895,5.16307,17124735,25,21,22,1.0014,FIXEDMANUAL|UNIFORM_TERNARY|precision,59,1,7,863417,13176838,35377,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,-3,-1,-1,16171991,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35366,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,-2,-1,-1,16888682,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35374,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,-1,-1,-1,17347666,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35374,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,0,-1,-1,17959010,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35374,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,1,-1,-1,17192604,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35374,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,2,-1,-1,17678520,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35374,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,3,-1,-1,18238531,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35379,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,4,-1,-1,17398797,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35379,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,5,-1,-1,17466961,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35379,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,6,-1,-1,17866597,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35379,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,7,-1,-1,16879497,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35379,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,8,-1,-1,16307579,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35379,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,9,-1,-1,17470998,25,21,22,-1,FIXEDMANUAL|UNIFORM_TERNARY|timing,58,2,7,824982,15131184,35379,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,-3,10.5831,6.01806,14927350,25,21,22,1.00151,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35359,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,-2,10.5212,6.09601,15714286,25,21,22,1.00156,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35360,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,-1,10.5781,6.08856,16058524,25,21,22,1.00099,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35368,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,0,10.5852,6.1571,16149184,25,21,22,1.00202,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35378,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,1,10.5591,6.06919,16268333,25,21,22,1.00131,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35378,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,2,10.5672,6.05854,17528572,25,21,22,1.00175,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35378,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,3,10.554,6.0598,16527597,25,21,22,1.00086,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35378,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,4,10.6111,6.14471,15986850,25,21,22,1.00133,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35378,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,5,10.5809,6.18197,17994984,25,21,22,1.00147,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35378,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,6,10.5586,6.09007,17407575,25,21,22,1.00136,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35378,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,7,10.5237,6.13706,16888744,25,21,22,1.00154,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35380,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,8,10.5709,6.06269,16128517,25,21,22,1.00124,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35380,1,
openfhe,16,32768,60,58,4,4,4,22,14,2,1568,120,1688,9,10.5777,6.17418,16062409,25,21,22,1.00119,FIXEDMANUAL|UNIFORM_TERNARY|precision,58,2,7,940265,13701939,35380,1,
