library,exp,logN,q0,delta,depth,dnum,PCount,logP,logQ,logQP,bound,margin,maxLevel,level,op,mean_us,std_us,reps,digits,ok,err
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,12,rescale,8781.517,27.078,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,12,rot1,48890.939,241.265,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,11,add_cc,643.255,22.367,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,11,add_cp,502.097,8.238,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,11,mul_cp,1418.921,20.922,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,11,mul_cc,3114.351,148.011,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,11,mul_cc_rlk,50391.810,383.613,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,11,relin,45884.104,308.527,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,11,rescale,8108.151,34.052,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,11,rot1,45767.421,304.152,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,10,add_cc,584.229,14.713,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,10,add_cp,458.511,9.534,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,10,mul_cp,1302.057,18.436,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,10,mul_cc,2826.642,18.465,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,10,mul_cc_rlk,48629.161,262.155,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,10,relin,45448.736,455.645,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,10,rescale,7478.268,125.892,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,10,rot1,44800.569,295.892,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,9,add_cc,521.030,12.974,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,9,add_cp,417.908,9.751,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,9,mul_cp,1176.719,18.922,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,9,mul_cc,2566.847,20.861,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,9,mul_cc_rlk,36502.834,1173.198,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,9,relin,32545.015,286.415,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,9,rescale,6833.260,212.127,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,9,rot1,32222.849,214.990,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,8,add_cc,469.171,12.255,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,8,add_cp,371.636,8.327,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,8,mul_cp,1054.579,23.303,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,8,mul_cc,2303.547,24.512,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,8,mul_cc_rlk,33873.816,1199.741,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,8,relin,29851.410,340.911,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,8,rescale,6108.488,33.500,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,8,rot1,29731.130,305.689,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,7,add_cc,416.220,11.002,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,7,add_cp,336.763,14.281,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,7,mul_cp,935.640,15.232,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,7,mul_cc,2044.497,21.894,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,7,mul_cc_rlk,30327.388,1070.707,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,7,relin,27479.895,394.259,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,7,rescale,5429.675,27.575,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,7,rot1,27330.718,348.133,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,6,add_cc,370.523,11.494,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,6,add_cp,276.416,8.248,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,6,mul_cp,681.779,12.499,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,6,mul_cc,1459.157,18.680,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,6,mul_cc_rlk,26940.302,460.974,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,6,relin,24863.985,444.343,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,6,rescale,4784.955,193.334,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,6,rot1,24802.086,471.392,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,5,add_cc,314.078,9.156,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,5,add_cp,245.023,8.042,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,5,mul_cp,700.634,15.596,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,5,mul_cc,1602.276,446.962,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,5,mul_cc_rlk,24943.870,891.166,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,5,relin,22825.344,383.133,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,5,rescale,4075.422,17.848,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,5,rot1,22655.979,233.455,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,4,add_cc,412.222,9.961,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,4,add_cp,319.694,9.662,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,4,mul_cp,951.511,8.356,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,4,mul_cc,2074.309,10.185,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,4,mul_cc_rlk,16981.762,600.368,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,4,relin,15387.331,975.756,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,4,rescale,3393.552,21.149,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,4,rot1,15200.094,332.297,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,3,add_cc,223.657,196.184,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,3,add_cp,152.019,4.335,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,3,mul_cp,374.164,10.604,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,3,mul_cc,861.208,225.473,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,3,mul_cc_rlk,14638.617,465.080,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,3,relin,13596.492,773.425,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,3,rescale,2864.449,767.420,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,3,rot1,13406.100,48.432,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,2,add_cc,135.883,5.200,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,2,add_cp,112.210,3.610,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,2,mul_cp,275.989,6.982,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,2,mul_cc,611.563,14.904,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,2,mul_cc_rlk,12358.786,59.051,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,2,relin,11687.495,50.880,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,2,rescale,2047.006,24.049,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,2,rot1,11744.778,110.764,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,1,add_cc,88.264,6.889,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,1,add_cp,62.132,3.773,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,1,mul_cp,181.259,6.072,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,1,mul_cc,397.892,10.289,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,1,mul_cc_rlk,10411.340,58.041,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,1,relin,9999.320,34.114,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,1,rescale,1372.372,23.004,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,1,rot1,10017.684,49.149,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,13,add_cc,1110.445,16.711,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,13,add_cp,767.879,11.726,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,13,mul_cp,3271.820,16.206,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,13,mul_cc,6686.747,19.095,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,13,mul_cc_rlk,109870.154,1074.207,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,13,relin,103056.399,1144.827,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,13,rescale,11199.343,79.914,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,13,rot1,104841.158,3197.307,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,12,add_cc,1048.766,13.635,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,12,add_cp,714.991,13.930,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,12,mul_cp,3028.656,17.852,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,12,mul_cc,6212.236,24.306,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,12,mul_cc_rlk,96390.234,2317.838,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,12,relin,90169.149,648.954,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,12,rescale,10345.881,26.625,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,12,rot1,90973.948,2092.374,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,11,add_cc,949.410,19.106,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,11,add_cp,654.423,12.390,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,11,mul_cp,2798.529,18.468,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,11,mul_cc,5728.561,20.352,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,11,mul_cc_rlk,83392.734,642.168,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,11,relin,78071.504,301.118,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,11,rescale,9504.861,17.072,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,11,rot1,79172.075,4699.021,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,10,add_cc,878.589,23.140,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,10,add_cp,599.641,12.183,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,10,mul_cp,2567.231,20.796,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,10,mul_cc,5248.975,8.684,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,10,mul_cc_rlk,71771.069,696.267,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
