library,exp,logN,q0,delta,depth,dnum,PCount,logP,logQ,logQP,bound,margin,maxLevel,level,op,mean_us,std_us,reps,digits,ok,err
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,4,rot1,18053.646,247.182,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,3,add_cc,197.585,5.005,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,3,add_cp,157.279,8.969,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,3,mul_cp,442.598,9.318,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,3,mul_cc,981.589,18.436,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,3,mul_cc_rlk,13246.839,328.133,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,3,relin,11787.991,105.963,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,3,rescale,2719.046,26.145,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,3,rot1,11774.227,142.438,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,2,add_cc,143.052,4.637,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,2,add_cp,115.326,4.328,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,2,mul_cp,331.114,9.871,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,2,mul_cc,737.509,95.862,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,2,mul_cc_rlk,10855.838,290.039,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,2,relin,10108.100,22.385,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,2,rescale,2043.661,18.870,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,2,rot1,10131.139,89.752,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,1,add_cc,92.538,3.577,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,1,add_cp,66.071,2.641,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,1,mul_cp,213.292,5.238,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,1,mul_cc,474.297,11.061,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,1,mul_cc_rlk,8956.258,282.422,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,1,relin,8508.006,21.544,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,1,rescale,1382.615,96.858,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
lattigo,7,15,60,48,10,3,4,240,540,780,881,101,10,1,rot1,8515.562,13.707,30,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,10,add_cc,878.977,24.779,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,10,add_cp,599.408,14.553,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,10,mul_cp,2556.973,20.786,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,10,mul_cc,5236.268,13.252,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,10,mul_cc_rlk,71669.054,383.036,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,10,relin,66798.291,178.054,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,10,rescale,8694.253,13.812,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,10,rot1,67359.833,472.118,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,9,add_cc,791.707,20.232,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,9,add_cp,540.193,12.886,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,9,mul_cp,2323.155,18.849,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,9,mul_cc,4760.925,9.952,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,9,mul_cc_rlk,60964.038,329.783,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,9,relin,56380.979,278.867,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,9,rescale,7876.368,16.859,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,9,rot1,56781.215,289.396,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,8,add_cc,714.595,20.645,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,8,add_cp,492.888,18.225,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,8,mul_cp,2093.298,22.745,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,8,mul_cc,4293.012,10.841,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,8,mul_cc_rlk,50802.721,257.839,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,8,relin,46958.876,318.562,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,8,rescale,7071.978,29.099,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,8,rot1,47203.858,167.510,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,7,add_cc,624.241,13.651,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,7,add_cp,429.826,10.215,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,7,mul_cp,1861.346,18.869,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,7,mul_cc,3816.160,12.627,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,7,mul_cc_rlk,41787.842,185.359,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,7,relin,38196.160,112.850,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,7,rescale,6270.328,16.477,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,7,rot1,38614.950,268.314,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,6,add_cc,545.917,15.441,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,6,add_cp,374.188,11.867,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,6,mul_cp,1630.879,19.163,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,6,mul_cc,3333.828,17.055,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,6,mul_cc_rlk,33613.051,225.990,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,6,relin,30432.414,127.885,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,6,rescale,5458.181,12.513,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,6,rot1,30637.935,111.280,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,5,add_cc,470.848,13.044,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,5,add_cp,319.470,8.244,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,5,mul_cp,1400.603,14.995,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,5,mul_cc,2856.924,24.120,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,5,mul_cc_rlk,26184.965,108.809,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,5,relin,23496.230,75.959,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,5,rescale,4651.536,11.417,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,5,rot1,23772.997,172.042,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,4,add_cc,389.684,12.765,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,4,add_cp,263.017,9.018,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,4,mul_cp,1163.938,16.919,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,4,mul_cc,2384.857,10.376,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,4,mul_cc_rlk,19706.128,115.668,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,4,relin,17468.457,57.766,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,4,rescale,3837.814,14.353,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,4,rot1,17616.655,54.139,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,3,add_cc,309.594,13.865,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,3,add_cp,198.622,7.309,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,3,mul_cp,929.794,15.438,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,3,mul_cc,1904.491,23.585,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,3,mul_cc_rlk,14235.588,65.002,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,3,relin,12487.090,36.109,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,3,rescale,3024.545,21.740,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,3,rot1,12627.902,39.969,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,2,add_cc,226.709,6.951,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,2,add_cp,144.984,5.484,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,2,mul_cp,691.039,13.743,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,2,mul_cc,1418.975,10.979,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,2,mul_cc_rlk,9628.567,21.291,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,2,relin,8368.228,50.970,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,2,rescale,2205.680,7.608,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,2,rot1,8441.941,26.596,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,1,add_cc,141.068,5.335,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,1,add_cp,85.391,3.594,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,1,mul_cp,442.728,8.137,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,1,mul_cc,939.115,8.740,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,1,mul_cc_rlk,5903.844,18.825,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,1,relin,5056.436,9.110,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,1,rescale,1387.348,10.606,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,7,15,60,48,10,11,1,60,540,600,881,281,10,1,rot1,5109.156,11.174,30,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
